00:00|midnight|You take a black cat---isn't that it?---that does not have even one white hair (you know this), and you bind his four paws, and then you take him at midnight to a crossroads and you cry out in a loud voice:|The Name of the Rose|Umberto Eco|unknown
06:27|06:27|06:27:52 by the chip in her optic nerve; Case had been following her progress through Villa Straylight for over an hour, letting the endorphin analogue she'd taken blot out his hangover.|Neuromancer|William Gibson|unknown
06:29|a minute short of six-thirty|I sat up. There was a rug over me. I threw that off and got my feet on the floor. I scowled at a clock. The clock said a minute short of six-thirty.|The Big Sleep|Raymond Chandler|unknown
06:30|six-thirty|Tony gets up at six-thirty, as she always does. West sleeps on, groaning a little. Probably in his dreams he’s shouting; sounds in dreams are always louder.|The Robber Bride|Margaret Atwood|unknown
06:45|quarter to seven|"He was still hurriedly thinking all this through, unable to decide to get out of the bed, when the clock struck quarter to seven. There was a cautious knock at the door near his head. ""Gregor"", somebody called - it was his mother - ""it's quarter to seven. Didn't you want to go somewhere?"""|Metamorphosis|Franz Kafka|unknown
06:46|one minute after the quarter to seven|At one minute after the quarter to seven I heard the rattle of the cans outside. I opened the front door, and there was my man, singling out my cans from a bunch he carried and whistling through his teeth.|The Thirty-Nine Steps|John Buchan|unknown
06:46|one minute after the quarter to seven|Then I hung about in the hall waiting for the milkman. That was the worst part of the business, for I was fairly choking to get out of doors. Six-thirty passed, then six-forty, but still he did not come. The fool had chosen this day of all days to be late. At one minute after the quarter to seven I heard the rattle of the cans outside. I opened the front door, and there was my man, singling out my cans from a bunch he carried and whistling through his teeth. He jumped a bit at the sight of me.|The Thirty-Nine Steps|John Buchan|unknown
07:00|seven|At seven the next morning the telephone rang.  Slowly I swam up from the bottom of a black sleep. I already had a telegram from Jay Cee stuck in my mirror, telling me not to bother to come in to work but to rest for a day and get completely well, and how sorry she was about the bad crabmeat, so I couldn’t imagine who would be calling.|The Bell Jar|Sylvia Plath|unknown
07:00|seven o'clock|"Seven o'clock, already, he said to himself when the clock struck again, ""seven o'clock, and there's still a fog like this."""|Metamorphosis|Franz Kafka|unknown
07:00|seven|I had left directions that I was to be called at seven; for it was plain that I must see Wemmick before seeing any one else, and equally plain that this was a case in which his Walworth sentiments, only, could be taken. It was a relief to get out of the room where the night had been so miserable, and I needed no second knocking at the door to startle me from my uneasy bed.|Great Expectations|Charles Dickens|unknown
07:00|seven o'clock|She locked herself in, made no reply to my bonjour through the door; she was up at seven o'clock, the samovar was taken in to her from the kitchen.|Crime and Punishment|Fyodor Dostoyevsky|unknown
07:00|seven|At seven the next morning the telephone rang.  Slowly I swam up from the bottom of a black sleep.  I already had a telegram from Jay Cee stuck in my mirror, telling me not to bother to come in to work but to rest for a day and get completely well, and how sorry she was about the bad crabmeat, so I couldn’t imagine who would be calling.|The Bell Jar|Sylvia Plath|unknown
07:00|seven o'clock|"""Seven o'clock, already"", he said to himself when the clock struck again, ""seven o'clock, and there's still a fog like this."""|Metamorphosis|Franz Kafka|unknown
07:00|At seven|I had left directions that I was to be called at seven; for it was plain that I must see Wemmick before seeing any one else, and equally plain that this was a case in which his Walworth sentiments, only, could be taken. It was a relief to get out of the room where the night had been so miserable, and I needed no second knocking at the door to startle me from my uneasy bed.|Great Expectations|Charles Dickens|unknown
07:02|07:02|"07:02:18 One and a half hours. ""Case,"" she said, ""I wanna favour."""|Neuromancer|William Gibson|sfw
07:02|07:02|07:02:18 One and a half hours. 'Case,' she said, 'I wanna favour.'|Neuromancer|William Gibson|unknown
07:05|five minutes after seven o'clock|He really couldn't believe that the old woman who'd phoned him last night would show up this morning, as she'd said she would. He decided he'd wait until five minutes after seven o'clock, and then he'd call in, take the day off, and make every effort in the book to locate someone reliable.|Where I'm Calling From|Raymond Carver|unknown
07:05|five after seven|Outside my window the sky hung low and gray. It looked like snow, which added to my malaise. The clock read five after seven. I punched the remote control and watched the morning news as I lay in bed.|Dance Dance Dance|Haruki Murakami|unknown
07:09|seven-nine|The morning house lay empty. The clock ticked on, repeating and repeating its sounds into the emptiness. Seven-nine, breakfast time, seven-nine!|There Will Come Soft Rains|Ray Bradbury|unknown
07:09|seven-nine|In the living room the voice-clock sang, Tick-tock, seven o'clock, time to get up, time to get up, seven o 'clock! as if it were afraid that nobody would. The morning house lay empty. The clock ticked on, repeating and repeating its sounds into the emptiness. Seven-nine, breakfast time, seven-nine!|There Will Come Soft Rains|Ray Bradbury|unknown
07:09|seven-nine|Seven-nine, breakfast time, seven-nine!|There Will Come Soft Rains|Ray Bradbury|unknown
07:10|7.10|A search in Bradshaw informed me that a train left St. Pancras at 7.10, which would land me at any Galloway station in the late afternoon.|The Thirty-Nine Steps|John Buchan|unknown
07:10|7.10|A search in Bradshaw informed me that a train left St Pancras at 7.10, which would land me at any Galloway station in the late afternoon.|The Thirty-Nine Steps|John Buchan|unknown
07:12|7:12|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the ""stupid human habit"" of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
07:12|7:12|He taught me that if I had to meet someone for an appointment, I must refuse to follow the 'stupid human habit' of arbitrarily choosing a time based on fifteen-minute intervals. 'Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!'|A Fraction of the Whole|Steve Toltz|unknown
07:15|7:15 A.M.|At 7:15 A.M., January 25th, we started flying northwestward under McTighe's pilotage with ten men, seven dogs, a sledge, a fuel and food supply, and other items including the plane's wireless outfit.|At the Mountains of Madness|H.P. Lovecraft|unknown
07:15|quarter-past seven|It was early in April in the year ’83 that I woke one morning to find Sherlock Holmes standing, fully dressed, by the side of my bed. He was a late riser, as a rule, and as the clock on the mantelpiece showed me that it was only a quarter-past seven, I blinked up at him in some surprise, and perhaps just a little resentment, for I was myself regular in my habits.|The Adventure of the Speckled Band|Sir Arthur Conan Doyle|unknown
07:15|a quarter-past seven|It was early in the year ’83 that I woke one morning to find Sherlock Holmes standing, fully dressed, by the side of my bed. He was a late riser, as a rule, and 5as the clock on the mantelpiece showed me that it was only a quarter-past seven, I blinked up at him in some surprise, and perhaps just a little resentment, for I was myself regular in my habits.|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
07:15|quarter-past seven|It was early in April in the year ’83 that I woke one morning to find Sherlock Holmes standing, fully dressed, by the side of my bed. He was a late riser, as a rule, and as the clock on the mantelpiece showed me that it was only a quarter-past seven, I blinked up at him in some surprise, and perhaps just a little resentment, for I was myself regular in my habits.|The Adventure of the Speckled Band|Arthur Conan Doyle|unknown
07:17|7.17 am|As of 7.17 am local time on 30 June 1908, Padzhitnoff had been working for nearly a year as a contract employee of the Okhrana, receiving five hundred rubles a month, a sum which hovered at the exorbitant end of spy-budget outlays for those years.|Against the Day|Thomas Pynchon|unknown
07:17|7.17am|As of 7.17am local time on 30 June 1908, Padzhitnoff had been working for nearly a year as a contract employee of the Okhrana, receiving five hundred rubles a month, a sum which hovered at the exorbitant end of spy-budget outlays for those years.|Against the Day|Thomas Pynchon|unknown
07:20|seven-twenty|He who had been a boy very credulous of life was no longer greatly interested in the possible and improbable adventures of each new day. He escaped from reality till the alarm-clock rang, at seven-twenty.|Babbitt|Sinclair Lewis|unknown
07:25|twenty-five minutes past seven|At twenty-five minutes past seven: Ker Karraje, Engineer Serko and Captain Spade advance to the extermity of the point, where they sweep the north-western horizon with their telescopes.|Facing the Flag|Jules Verne|sfw
07:30|half-past seven|At half-past seven the next morning he rang the bell of 21 Blenheim Avenue.|After Rain|William Trevor|unknown
07:35|7:35 am|At 7:35 am Ishigami left his apartment as he did every weekday morning.|The Devotion of Duspect X|Keigo Higashino|unknown
07:39|7.39|"Now, at the station, do you recall speaking to Mr. Joseph Markew? ""Yes, indeed. I was standing on the platform waiting for my usual train - the 7.39 - when he accosted me."""|Arthur and George|Julian Barnes|unknown
07:39|7.39|Now, at the station, do you recall speaking to Mr. Joseph Markew?' 'Yes, indeed. I was standing on the platform waiting for my usual train - the 7.39 - when he accosted me.'|Arthur & George|Julian Barnes|unknown
07:45|quarter to eight|As for Koch, he spent half an hour at the silversmith’s below, before he went up to the old woman and he left him at exactly a quarter to eight. Now just consider…”|Crime and Punishment|Fyodor Dostoyevsky|sfw
07:45|quarter to eight|Tony marks papers until quarter to eight. Sunlight floods the room, made golden by the yellow leaves outside; a jet flies over; the garbage truck approaches along the street, clanking like a tank.|The Robber Bride|Margaret Atwood|unknown
07:45|fifteen minutes to eight|Contrary to his habit of being late, Pierre on that day arrived at the Bergs’ house, not at ten but at fifteen minutes to eight.|War and Peace|Leo Tolstoy|sfw
07:45|7:45|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the ""stupid human habit"" of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
07:49|Eleven minutes to eight|"Eleven minutes to eight. ""You're always right; there must be a clock in your head."""|The End of the Beginning|Ray Bradbury|unknown
07:56|four minutes to eight|The Castle Gate - only the Castle Gate - and it was four minutes to eight.|Buddenbrooks|Thomas Mann|unknown
08:00|eight o’clock|Philip Lombard had the habit of waking at daybreak. He did so on this particular morning. He raised himself on an elbow and listened. The wind had somewhat abated but was still blowing. He could hear no sound of rain… At eight o’clock the wind was blowing more strongly, but Lombard did not hear it. He was asleep again.|And Then There Were None|Agatha Christie|sfw
08:00|eight o’clock|His landlady’s cook, who always brought him his breakfast at eight o’clock, failed to appear on this occasion. That had never happened before.|The Trial|Franz Kafka|unknown
08:00|eight o’clock in the morning|With no expectation of pleasure, but with the strongest curiosity, Elizabeth opened the letter, and, to her still increasing wonder, perceived an envelope containing two sheets of letter paper, written quite through, in a very close hand. The envelope itself was likewise full. Pursuing her way along the lane, she then began it. It was dated from Rosings, at eight o’clock in the morning, and was as follows:|Pride and Prejudice|Jane Austen|unknown
08:00|eight o’clock|“My fiddle would be the better for new strings,” he remarked. “Put your pistol in your pocket. When the fellow comes, speak to him in an ordinary way. Leave the rest to me. Don’t frighten him by looking at him too hard.” “It is eight o’clock now,” I said, glancing at my watch.|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
08:00|eight o’clock|The mother nodded. She didn’t seem able to get out a word. The daughter burst into tears. I felt more than ever that these people knew something of the matter. “At what o’clock did Mr. Drebber leave your house for the train?” I asked. “At eight o’clock,” she said, gulping in her throat to keep down her agitation.|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
08:00|eight o’clock|When the owner’s meal was ready at eight o’clock, she pushed the room service cart into the elevator and rode up to the sixth floor. It was the standard meal for him: a half bottle of red wine with the cork loosened, a thermal pot of coffee, a chicken entrée with steamed vegetables, rolls and butter. The heavy aroma of cooked chicken quickly filled the little elevator. It mingled with the smell of rain.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
08:00|eight in the morning|Going down the Rue des Dames I bump into Peckover, another poor devil who works on the paper. He complains of getting only three or four hours’ sleep a night—has to get up at eight in the morning to work at a dentist’s office. It isn’t for the money he’s doing it, so he explains—it’s for to buy himself a set of false teeth.|Tropic of Cancer|Henry Miller|unknown
08:00|eight o’clock|A man who had been in motion since eight o’clock in the morning, and might now have been still, who had been long talking, and might have been silent, who had been in more than one crowd, and might have been alone!|Emma|Jane Austen|unknown
08:00|eight|They were to call for her at her house in the Taurida Gardens at ten o’clock, but it was already five minutes to ten, and the girls were not yet dressed. Natásha was going to her first grand ball. She had got up at eight that morning and had been in a fever of excitement and activity all day.|War and Peace|Leo Tolstoy|unknown
08:00|eight o’clock|At eight o’clock the wind was blowing more strongly, but Lombard did not hear it. He was asleep again.|And Then There Were None|Agatha Christie|unknown
08:00|At eight o’clock|At eight o’clock, a shaft of daylight came to wake us. The thousand facets of the lava on the rock face picked it up as it passed, scattering like a shower of sparks.|Journey to the Centre of the Earth|Jules Verne|unknown
08:00|eight o'clock|But for now it was still eight o'clock, and as I walked along the avenue under that brilliant blue sky, I was happy, my friends, as happy as any man who had ever lived.|Brooklyn Follies|Paul Auster|unknown
08:00|eight o'clock|By eight o'clock Stillman would come out, always in his long brown overcoat, carrying a large, old-fashioned carpet bag. For two weeks this routine did not vary. The old man would wander through the streets of the neighbourhood, advancing slowly, sometimes by the merest of increments, pausing, moving on again, pausing once more, as though each step had to be weighed and measured before it could take its place among the sum total of steps.|City of Glass|Paul Auster|unknown
08:00|At eight|Dressed in sweater, anorak and long johns, he lay in bed, hemmed in on three sides by chunky wooden beams, and ate all the salted snacks in the minibar, and then all the sugary snacks, and when he was woken by reception at eight the following morning to be told that everyone was waiting for him downstairs, the wrapper of a Mars bar was still folded in his fist.|Solar|Ian McEwan|unknown
08:00|eight o'clock|Mr. Pumblechook and I breakfasted at eight o'clock in the parlour behind the shop, while the shopman took his mug of tea and hunch of bread-and-butter on a sack of peas in the front premises.|Great Expectations|Charles Dickens|unknown
08:00|eight o'clock|Someone must have been telling lies about Joseph K. for without having done anything wrong he was arrested one fine morning. His landlady's cook, who always brought him breakfast at eight o'clock, failed to appear on this occasion.|The Trial|Franz Kafka|unknown
08:00|oh eight oh oh hours|The next morning I woke up at oh eight oh oh hours, my brothers, and as I still felt shagged and fagged and fashed and bashed and as my glazzies were stuck together real horrorshow with sleepglue, I thought I would not go to school.|A Clockwork Orange|Anthony Burgess|unknown
08:00|eight o'clock|Three days after the quarrel, Prince Stepan Arkadyevitch Oblonsky--Stiva, as he was called in the fashionable world-- woke up at his usual hour, that is, at eight o'clock in the morning, not in his wife's bedroom, but on the leather-covered sofa in his study.|Anna Karenina|Leo Tolstoy|unknown
08:00|eight|When he opened the windows in the morning, the sky was as overcast as it had been, but the air seemed fresher, and regret set in. Had giving notice not been impetuous and wrongheaded, the result of an inconsequential indisposition? If he had held off a bit, if he had not been so quick to lose heart, if he had instead tried to adjust to the air or wait for the weather to improve, he would now have been free of stress and strain and looking forward to a morning on the beach like the one the day before. Too late. He must go on wanting what he had wanted yesterday. He dressed and rode down to the ground floor at eight for breakfast.|Death in Venice|Thomas Mann|unknown
08:00|eight o’clock|“His landlady’s cook, who always brought him his breakfast at eight o’clock, failed to appear on this occasion. That had never happened before.”|The Trial|Franz Kafka|unknown
08:00|eight o’clock in the morning|“With no expectation of pleasure, but with the strongest curiosity, Elizabeth opened the letter, and, to her still increasing wonder, perceived an envelope containing two sheets of letter paper, written quite through, in a very close hand. — The envelope itself was likewise full. - Pursuing her way along the lane, she then began it. It was dated from Rosings, at eight o’clock in the morning, and was as follows: -”|Pride and Prejudice|Jane Austen|unknown
08:00|eight o’clock|When the owner’s meal was ready at eight o’clock, she pushed the room service cart into the elevator and rode up to the sixth floor. It was the standard meal for him: a half bottle of red wine with the cork loosened, a thermal pot of coffee, a chicken entrée with steamed vegetables, rolls and butter. The heavy aroma of cooked chicken quickly filled the little elevator. It mingled with the smell of rain. Water droplets dotted the elevator floor, suggesting that someone with a wet umbrella had recently been aboard. |Blind Willow, Sleeping Woman|Haruki Murakami|unknown
08:00|eight o’clock|“It was dated from Rosings, at eight o’clock in the morning, and was as follows:”|Pride and Prejudice|Jane Austen|unknown
08:00|eight o’clock|“A man who had been in motion since eight o’clock in the morning, and might now have been still, who had been long talking, and might have been silent, who had been in more than one crowd, and might have been alone!”|Emma|Jane Austen|unknown
08:00|eight o'clock|"It was dated from Rosings, at eight o'clock in the morning, and was as follows: - ""Be not alarmed, madam, on receiving this letter, by the apprehension of its containing any repetition of those sentiments or renewal of those offerings which were last night so disgusting to you."|Pride and Prejudice|Jane Austen|unknown
08:00|oh eight oh oh hours|The next morning I woke up at oh eight oh oh hours, my brothers, and as I still felt shagged and fagged and fashed and bashed and as my glazzies were stuck together real horrorshow with sleepglue, I thought I would not go to school .|A Clockwork Orange|Anthony Burgess|unknown
08:00|At eight|When he opened the windows in the morning, the sky was as overcast as it had been, but the air seemed fresher, and regret set in. Had giving notice not been impetuous and wrongheaded, the result of an inconsequential indisposition? If he had held off a bit, if he had not been so quick to lose heart, if he had instead tried to adjust to the air or wait for the weather to improve, he would now have been free of stress and strain and looking forward to a morning on the beach like the one the day before. Too late. He must go on wanting what he had wanted yesterday. He dressed and rode down to the ground floor at eight for breakfast.|Death in Venice|Thomas Mann|unknown
08:01|eight-one|Eight-one, tick-tock, eight-one o'clock, off to school, off to work, run, run, eight-one!|There Will Come Soft Rains|Ray Bradbury|unknown
08:03|8:03|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the ""stupid human habit"" of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
08:03|8:03|He taught me that if I had to meet someone for an appointment, I must refuse to follow the 'stupid human habit' of arbitrarily choosing a time based on fifteen-minute intervals. 'Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!'|A Fraction of the Whole|Steve Toltz|unknown
08:04|8:04|Every clerk had his particular schedule of hours, which coincided with a single pair of tram runs coming from the city: A had to come in at 8, B at 8:04, C at 8:08 and so on, and the same for quitting times, in such a manner that never would two colleagues have the opportunity to travel in the same tramcar.|The Periodic Table|Primo Levi|unknown
08:04|8:04|... every clerk had his particular schedule of hours, which coincided with a single pair of tram runs coming from the city: A had to come in at 8, B at 8:04, C at 8:08 and so on, and the same for quitting times, in such a manner that never would two colleagues have the opportunity to travel in the same tramcar.|The Periodic Table|Primo Levi|unknown
08:08|8:08|Every clerk had his particular schedule of hours, which coincided with a single pair of tram runs coming from the city: A had to come in at 8, B at 8:04, C at 8:08 and so on, and the same for quitting times, in such a manner that never would two colleagues have the opportunity to travel in the same tramcar.|The Periodic Table|Primo Levi|unknown
08:08|8:08|... every clerk had his particular schedule of hours, which coincided with a single pair of tram runs coming from the city: A had to come in at 8, B at 8:04, C at 8:08 and so on, and the same for quitting times, in such a manner that never would two colleagues have the opportunity to travel in the same tramcar.|The Periodic Table|Primo Levi|unknown
08:10|8:10.|Sloane, with his shoulder punctured, was on another lounge. He was half delirious, and kept calling something about a chemistry lecture at 8:10.|This Side of Paradise|F. Scott Fitzgerald|unknown
08:10|8:10.|“He was half delirious, and kept calling something about a chemistry lecture at 8:10.”|This Side of Paradise|F. Scott Fitzgerald|unknown
08:10|8:10|Amory rushed into the house and the rest followed with a limp mass that they laid on the sofa in the shoddy little front parlor. Sloane, with his shoulder punctured, was on another lounge. He was half delirious, and kept calling something about a chemistry lecture at 8:10.|This Side of Paradise|F. Scott Fitzgerald|unknown
08:15|eight fifteen|"You scrutinized your wrist: ""It's eight fifteen. (And here time forked.) I'll turn it on."" The screen in its blank broth evolved a lifelike blur, and music welled."|Pale Fire|Vladimir Nabokov|unknown
08:15|quarter-past eight|It was in the winter when this happened, very near the shortest day, and a week of fog into the bargain, so the fact that it was still very dark when George woke in the morning was no guide to him as to the time. He reached up, and hauled down his watch. It was a quarter-past eight.|Three Men in a Boat|Jerome K Jerome|unknown
08:15|eight fifteen|"You scrutinized your wrist: ""It's eight fifteen. (And here time forked.) I'll turn it on."" The screen In its blank broth evolved a lifelike blur, And music welled."|Pale Fire|Vladimir Nabokov|unknown
08:17|8.17 a.m.|Breakfast over, my uncle drew from his pocket a small notebook, intended for scientific observations. He consulted his instruments, and recorded: “Monday, July 1. “Chronometer, 8.17 a.m.; barometer, 297 in.; thermometer, 6° (43° F.). Direction, E.S.E.” This last observation applied to the dark gallery, and was indicated by the compass.|A Journey to the Centre of the Earth|Jules Verne|unknown
08:17|8.17 a.m.|"Breakfast over, my uncle drew from his pocket a small notebook, intended for scientific observations. He consulted his instruments, and recorded:
“Monday, July 1.
“Chronometer, 8.17 a.m.; barometer, 297 in.; thermometer, 6° (43° F.). Direction, E.S.E.”
This last observation applied to the dark gallery, and was indicated by the compass."|A Journey to the Centre of the Earth|Jules Verne
08:20|8:20|When the typewriters happen to pause (8:20 and other mythical hours), and there are no flights of American bombers in the sky, and the motor traffic's not too heavy in Oxford Street, you can hear winter birds cheeping outside, busy at the feeders the girls have put up.|Gravity's Rainbow|Thomas Pynchon|unknown
08:23|twenty-three minutes past eight|"And then Wedderburn looked at his watch. ""Twenty-three minutes past eight. I am going up by the quarter to twelve train, so that there is plenty of time. I think I shall wear my alpaca jacket - it is quite warm enough - and my grey felt hat and brown shoes.”"|The Flowering of The Strange Orchid|H.G. Wells|unknown
08:23|twenty-three minutes past eight|It comprised all that was required of the servant, from eight in the morning, exactly at which hour Phileas Fogg rose, till half-past eleven, when he left the house for the Reform Club - all the details of service, the tea and toast at twenty-three minutes past eight, the shaving-water at thirty-seven minutes past nine, and the toilet at twenty minutes before ten.|Around the World in Eighty Days|Jules Verne|unknown
08:26|twenty-six minutes past eight|It exploded much later than intended, probably a good twelve hours later, at twenty-six minutes past eight on Monday morning. Several defunct wristwatches, the property of victims, confirmed the time. As with its predecessors over the last few months, there had been no warning.|The Little Drummer Girl|John Le Carré|unknown
08:30|half-past eight|“What nonsense!” thought Vronsky, and glanced at his watch. It was half-past eight already.|Anna Karenina|Leo Tolstoy|unknown
08:30|8:30|It is around 8:30. Sunshine comes through the windows at right. As the curtain rises, the family has just finished breakfast.|Long Day's Journey Into Night|Eugene O'Neill|unknown
08:30|eight-thirty|When he woke, at eight-thirty, he was alone in the bedroom. He put on his dressing gown and put in his hearing aid and went into the living room.|Deaf Sentence|David Lodge|unknown
08:30|half past eight|At half past eight, Mr. Dursley picked up his briefcase, pecked Mrs. Dursley on the cheek, and tried to kiss Dudley good-bye but missed, because Dudley was now having a tantrum and throwing his cereal at the walls.|Harry Potter and the Philosopher's Stone|JK Rowling|unknown
08:32|0832|"Does anybody know the time a little more exactly is what I'm wondering, Don, since Day doesn't.  Gately checks his cheap digital, head still hung over the sofa's arm. ""I got 0832:14, 15, 16, Randy.""  ""'ks a lot, D.G. man."""|Infinite Jest|David Foster Wallace|unknown
08:32|0832|'Does anybody know the time a little more exactly is what I'm wondering, Don, since Day doesn't.' Gately checks his cheap digital, head still hung over the sofa's arm. 'I got 0832:14, 15, 16, Randy.' ''ks a lot, D.G. man.'|Infinite Jest|David Foster Wallace|unknown
08:32|832|'Does anybody know the time a little more exactly is what I'm wondering, Don, since Day doesn't.' Gately checks his cheap digital, head still hung over the sofa's arm. 'I got 0832:14, 15, 16, Randy.' ''ks a lot, D.G. man.'|Infinite Jest|David Foster Wallace
08:35|8.35 a.m.|Delivery had been by messenger service and the office stamp showed 8.35 a.m. as the time out. I opened the envelope and drew out the shiny 4¼ by 3¼ photo that was all there was inside.|The Bug Sleep|Raymond Chandler|unknown
08:35|thirty-five minutes past eight|It was thirty-five minutes past eight by the big clock of the central building when Mathieu crossed the yard towards the office which he occupied as chief designer. For eight years he had been employed at the works where, after a brilliant and special course of study, he had made his beginning as assistant draughtsman when but nineteen years old, receiving at that time a salary of one hundred francs a month.|Fruitfulness|Emile Zola|unknown
08:35|8.35 a.m.|OLD GUMMY GRANNY: (THRUSTS A DAGGER TOWARDS STEPHEN'S HAND) Remove him, acushla. At 8.35 a.m. you will be in heaven and Ireland will be free. (SHE PRAYS) O good God, take him!|Ulysses|James Joyce|unknown
08:35|8.35 a.m.|Old gummy granny (thrusts a dagger towards Stephen's hand) Remove him, acushla. At 8.35 a.m. you will be in heaven and Ireland will be free (she prays) O good God take him!|Ulysses|James Joyce|unknown
08:40|8.40|"At this moment the clock indicated 8.40. ""Five minutes more,"" said Andrew Stuart. The five friends looked at each other. One may surmise that their heart-beats were slightly accelerated, for, even for bold gamblers, the stake was a large one."|Around the World in Eighty Days|Jules Verne|unknown
08:40|twenty minutes to nine|It was when I stood before her, avoiding her eyes, that I took note of the surrounding objects in detail, and saw that her watch had stopped at twenty minutes to nine, and that a clock in the room had stopped at twenty minutes to nine.|Great Expectations|Charles Dickens|unknown
08:40|8.40|At this moment the clock indicated 8.40. 'Five minutes more,' said Andrew Stuart. The five friends looked at each other. One may surmise that their heart-beats were slightly accelereted, for, even for bold gamblers, the stake was a large one.'|Around the world in eighty days|Jules Verne|unknown
08:41|forty-one minutes past eight|By forty-one minutes past eight we are five hundred yards from the water’s edge, and between our road and the foot of the mountain we descry the piled-up remains of a ruined tower.|Narrative of a Journey Round the Dead Sea and in the Bible Lands in 1850 and 1851|Félicien de Saulcy|unknown
08:44|eight forty-four|Several soldiers - some with their uniforms unbuttoned - were looking over a motorcycle, arguing about it. The sergeant looked at his watch; it was eight forty-four. They had to wait until nine. Hladik, feeling more insignificant than ill-fortuned, sat down on a pile of firewood.|The Secret Miracle|Jorge Luis Borges|unknown
08:50|ten minutes to nine|He rang up his servant, dressed in haste, and went out onto the steps, completely forgetting the dream and only worried at being late. As he drove up to the Karenins’ entrance he looked at his watch and saw it was ten minutes to nine.|Anna Karenina|Leo Tolstoy|unknown
08:50|ten minutes to nine|“He rang up his servant, dressed in haste, and went out onto the steps, completely forgetting the dream and only worried at being late. As he drove up to the Karenins’ entrance he looked at his watch and saw it was ten minutes to nine.”|Anna Karenina|Leo Tolstoy|unknown
08:54|nearly nine o’clock|It was Mrs. Poppets that woke me up next morning. She said: “Do you know that it’s nearly nine o’clock, sir?” “Nine o’ what?” I cried, starting up. “Nine o’clock,” she replied, through the keyhole. “I thought you was a- oversleeping yourselves.”|Three Men in a Boat|Jerome K Jerome|unknown
08:55|five minutes to nine|George pulled out his watch and looked at it: it was five minutes to nine!|Three Men in a Boat|Jerome K Jerome|unknown
08:56|nearly nine o'clock|It was nearly nine o'clock and the sun was fiercer every minute.|Burmese Days|George Orwell|unknown
08:56|nearly nine o'clock|It was nearly nine o'clock and the sun was fiercer every minute.'|Burmese Days|George Orwell|unknown
09:00|nine|He’d woken up at nine, worked for a while in his room, and then said he felt sleepy. He went to the kitchen, made some coffee, and drank it. But the coffee didn’t help.   “I think I’ll take a nap,” he said. “I hear a buzzing sound in the back of my head.” Those were his last words. He curled up in bed, went to sleep, and never woke up again.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
09:00|nine|From the Palais du Louvre to the Etoile it is like a piece of music for the pianoforte. For five days I have not touched the typewriter nor looked at a book; nor have I had a single idea in my head except to go to the American Express. At nine this morning I was there, just as the doors were being opened, and again at one o’clock.|Tropic of Cancer|Henry Miller|unknown
09:00|nine o’clock|He keeps smiling all the time, smiling like a rosy little bedbug that has had its fill. “It was nine o’clock,” he says once again, “when I called you up, wasn’t it?” I nod my head wearily. Yes, it was nine o’clock. He is certain now that it was nine o’clock because he remembers having taken out his watch.|Tropic of Cancer|Henry Miller|unknown
09:00|nine o’clock|There was no rain, as Holmes had foretold, and the morning broke bright and cloudless. At nine o’clock Lestrade called for us with the carriage, and we set off for Hatherley Farm and the Boscombe Pool.|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
09:00|nine|“Don’t give it another thought, old sport.” The familiar expression held no more familiarity than the hand which reassuringly brushed my shoulder. “And don’t forget we’re going up in the hydroplane tomorrow morning, at nine.”|The Great Gatsby|F. Scott Fitzgerald|unknown
09:00|nine o’clock|It was nine o’clock when we finished breakfast and went out on the porch. The night had made a sharp difference in the weather and there was an autumn flavor in the air.|The Great Gatsby|F. Scott Fitzgerald|unknown
09:00|nine o’clock|However, at nine o’clock the prince, in his velvet coat with a sable collar and cap, went out for his usual walk.|War and Peace|Leo Tolstoy|unknown
09:00|nine o’clock|It was nine o’clock in the morning. The fog lay unbroken like a sea down below, but higher up at the village of Schlappanitz where Napoleon stood with his marshals around him, it was quite light. Above him was a clear blue sky, and the sun’s vast orb quivered like a huge hollow, crimson float on the surface of that milky sea of mist.|War and Peace|Leo Tolstoy|unknown
09:00|nine o’clock|When the gong sounded for breakfast at nine o’clock it found every one up and awaiting the summons.|And Then There Were None|Agatha Christie|unknown
